persones_jur_diques_p_bliques,persones_jur_diques_privades,s_cies_no_treballadores_dones,socis_no_treballadors,s_cies_dones,socis,n_m_total_acc_part,valor_nom_acc_part,capital_social_inicial,data_constituci,prov_ncia,comarca,municipi,cp,adre_a,sector,descripci_ccae,ccae,nom_societat,cif,n_m_inscripci
0,0,0,0,2,1,3006,1,3006,2007-07-04T00:00:00.000,BARCELONA,Baix Llobregat,Sant Boi De Llobregat,[ 08830 ],"C. C/ MSN JACINT VERDAGUER 156 E""",SERVEIS,"Venda, manteniment i reparació de vehicles de motor, motocicletes i ciclomotors; venda al detall de combustible per a vehicles de motor",[ 50 ],"IMPOESVEN METAL INDUSTRIA, SLL",B64515513,6624
0,0,1,0,1,1,3006,1,3006,2006-10-10T00:00:00.000,BARCELONA,Vallès Occidental,Castellbisbal,[ 08755 ],"C. C/ FRANCESC MACIÀ, 48-50, 1R""",SERVEIS,"Comerç a l'engròs de ferreteria, lampisteria i calefacció",[ 4674 ],"COMPAR DISTRIBUCIONES EUROPEAS, SLL",B64204803,6453
0,0,0,0,1,4,89516,1,89516,2007-06-27T00:00:00.000,BARCELONA,Vallès Occidental,Rubí,[ 08191 ],"C. P.I. CAN SOLERA C/LONDRES 5-1""",SERVEIS,"Serveis tècnics d'arquitectura i enginyeria, i altres activitats relacionades amb l'assessorament tècnic",[ 7420 ],"INGENIERIA DE MOLDES Y MATRICES, SLL",B64550809,6615
0,0,0,1,2,0,151200,1,3300,2006-07-17T00:00:00.000,LLEIDA,Pla d'Urgell,Vilanova De Bellpuig,[ 25264 ],"C. C/ LA PLANA, S/N""""",SERVEIS,Activitats sanitàries de professionals independents (excepte els metges),[ 85141 ],"AXIS, CENTRE DE FISIOTERAPIA I ESTETICA, SLL",B25608001,6397
0,0,0,0,0,1,3006,1,3006,2006-12-11T00:00:00.000,BARCELONA,Vallès Oriental,Parets Del Vallès,[ 08150 ],"C. C/ MAJOR 44-46, 2A PLANTA, DE""",CONSTRUCCIÓ,Altres activitats especialitzades de la construcció ncaa,[ 4399 ],"MONTAJES EMAC, SLL",B64323108,6488
0,0,1,0,0,2,3006,1,3006,2006-09-15T00:00:00.000,BARCELONA,Barcelonès,Badalona,[ 08912 ],"C. C/ DR. MODREGO, 9, 4T 1A""""",CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"GONHER TOT INSTAL.LACIO, SLL",B64272784,6430
0,0,0,1,0,2,35700,1,35700,2006-10-02T00:00:00.000,BARCELONA,Baix Llobregat,Collbató,[ 08293 ],"C. C/ LES AGULLES, 24""""",SERVEIS,Lloguer de maquinària i equips agraris,[ 7731 ],"SERVEIS AGRARIS TOMAS-SABATE, SLL",B64284771,6444
0,0,1,0,1,1,3999,1,3999,2006-08-22T00:00:00.000,BARCELONA,Bages,Navarcles,[ 08270 ],"C. CARRER NOU, 29""""",INDÚSTRIA,Fabricació de pa i de productes de fleca i pastisseria frescos,[ 1071 ],"PASTISSERIA NOU BURJONS, SLL",B64226244,6417
0,0,0,0,0,3,6060,1,6060,2007-08-07T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08013 ],"C. C/ LEPANT, 264, PLANTA 3A POR""",INDÚSTRIA,Altres activitats d'impressió i arts gràfiques,[ 1812 ],"FOTOMECANICA JEBA, SLL",B08504656,6639
0,0,1,0,1,1,600,100,60000,2006-08-22T00:00:00.000,TARRAGONA,Montsià,Alcanar,[ 43530 ],"C. C/ TAMARIUS, 16 B, ALCANAR-PL""",SERVEIS,Agents de la propietat immobiliària,[ 6831 ],"GESTCOM ALFACS, SLL",B43861251,6416
0,0,1,0,1,2,900,50,45000,2007-08-21T00:00:00.000,GIRONA,Alt Empordà,Figueres,[ 17600 ],"C. C/ SANT ANTONI, 110""""",SERVEIS,Servei de mudances,[ 4942 ],"MUDANCES ALBERT I XAVI, SLL",B17956772,6644
0,0,2,0,0,2,100,630,63000,2007-10-03T00:00:00.000,LLEIDA,Urgell,Tàrrega,[ 25300 ],"C. C/ GUARDIA CIVIL, 10""""",INDÚSTRIA,Fabricació de tancaments metàl·lics,[ 2512 ],"TALLER VITAR, SLL",B25642034,6680
0,0,1,0,1,1,3006,1,3006,2007-07-19T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08012 ],"C. C/ BERGA, 5-7, BAIXOS""""",SERVEIS,Educació,[ 80 ],"DIME ESCUELA, SLL",B64521446,6633
0,0,0,0,2,2,24000,1,24000,2007-05-03T00:00:00.000,BARCELONA,Bages,Sant Fruitós De Bages,[ 08272 ],"C. C/ SANT VALENTÍ, 5""""",SERVEIS,"Intermediaris del comerç de productes alimentaris, begudes i tabac",[ 4617 ],"CIAL PRAT, SLL",B64386436,6570
0,0,0,0,1,2,120,1000,120000,2007-08-27T00:00:00.000,TARRAGONA,Montsià,"Galera, La",[ 43515 ],"C. CM MASDENVERGE, POL 24, PA 25""",SERVEIS,Activitats de recollida i tractament de residus,[ 90020 ],"ARID BAG, SLL",B43903525,6654
0,0,2,0,0,2,3006,1,3006,2003-07-30T00:00:00.000,BARCELONA,Bages,Manresa,[ 08240 ],"C. GRUP """"LA BALCONADA"""""" núm. 26 Pis 3R Porta 3A""",CONSTRUCCIÓ,Pintura i vidrieria,[ 4334 ],"PINTORS NOU COLOR, SLL",B63185466,5137
0,0,2,0,0,2,3008,1,3008,2006-12-14T00:00:00.000,BARCELONA,Baix Llobregat,Gavà,[ 08850 ],"C. C/ MONFLORIT, 157-159, BAIXOS""",SERVEIS,Venda de recanvis i accessoris de vehicles de motor,[ 5030 ],"RECANVIS J&D, SLL",B64342942,6492
0,0,1,0,1,1,501,6,3006,2007-06-28T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08024 ],"C. C/ LEGALITAT, 72, SOBREÀTIC""""",SERVEIS,Edició de revistes,[ 5814 ],"EDIPRESS CIENCIA Y COMUNICACION, SLL",B63682470,6616
0,0,1,0,0,2,33,100,3300,2007-06-07T00:00:00.000,BARCELONA,Maresme,Malgrat De Mar,[ 08380 ],"C. C/ VERGE DE MONTSERRAT, 58""""",SERVEIS,Manteniment i reparació de vehicles de motor,[ 4520 ],"DAYAS 2006, SLL",B64445570,6591
0,0,0,0,0,4,100,93068,9306884,2006-10-09T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08203 ],"C. C/ BUXEDA, 25, LOCAL""""",SERVEIS,Altres activitats postals i de correus,[ 5320 ],"M. A. C. SABAD, SLL",B64268295,6451
0,0,0,1,1,1,4800,1,48000,2007-08-24T00:00:00.000,LLEIDA,Segrià,Lleida,[ 25005 ],"C. LERIDA DE COLOMBIA, 12""""",SERVEIS,"Venda, manteniment i reparació de vehicles de motor, motocicletes i ciclomotors; venda al detall de combustible per a vehicles de motor",[ 50 ],"MOTO RACING ANSUS, SLL",B25630989,6652
0,0,0,1,1,1,3069,1,3069,2006-12-21T00:00:00.000,BARCELONA,Baix Llobregat,Cervelló,[ 08758 ],"C. C/ MAJOR, 40""""",SERVEIS,Activitats de consultoria sobre tecnologies de la informació,[ 6202 ],"ART-MOBIL CERVELLO, SLL",B64363856,6497
0,0,1,0,3,0,120000,1,90000,2007-02-16T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08206 ],"C. C/ DEL FAR, 7""""",SERVEIS,"Activitats jurídiques, de comptabilitat, tenidoria de llibres, auditoria, assessoria fiscal, estudis de mercat i enquestes d'opinió pública ...",[ 741 ],"ASSESSORS FINANCERS CASTELLAR XXI, SLL",B64403058,6527
0,0,0,0,0,3,300,10,3000,2017-12-18T00:00:00.000,GIRONA,Alt Empordà,Figueres,[ 17600 ],AV. Vilallonga núm. 45 Pis baixos,SERVEIS,Gestió d'instal·lacions informàtiques,[ 6203 ],"SISTEMES INFORMATICS EMPORDA, SLL",B55309249,7702
0,0,0,2,2,0,30000,1,30000,2007-08-21T00:00:00.000,BARCELONA,Barcelonès,"Hospitalet De Llobregat, L'",[ 08902 ],"C. C/ UNIÓ, 40-42""""",SERVEIS,Altres activitats de serveis socials sense allotjament,[ 85329 ],"DIVERSIO PER MENUTS, SLL",B64438054,6643
0,0,0,1,2,1,2800,10,28000,2006-12-01T00:00:00.000,BARCELONA,Vallès Oriental,Lliçà D'Amunt,[ 08186 ],"C. C/LLUÍS MILLET 5, LES PINEDE""",CONSTRUCCIÓ,Promoció immobiliària,[ 4110 ],"FINQUES TOTVALLES, SLL",B64321839,6485
0,0,1,0,2,0,27000,1,27000,2003-05-06T00:00:00.000,BARCELONA,Maresme,Cabrera De Mar,[ 08349 ],"CTRA. NACIONAL II """"COMPLEX CARREFO Km. 644""",SERVEIS,Perruqueria i altres tractaments de bellesa,[ 9602 ],"COS ESTETIC, SLL",B63095079,4984
0,0,0,0,3,0,33,100,3300,2007-06-20T00:00:00.000,BARCELONA,Maresme,Palafolls,[ 08389 ],"C. C/ MAS PINELL, 42""""",SERVEIS,"Comerç al detall, amb predomini de productes alimentaris, begudes i tabac en establiments no especialitzats",[ 4711 ],"SUPER FAEDO, SLL",B64506488,6607
0,0,1,0,1,1,26280,1,26280,2007-02-06T00:00:00.000,BARCELONA,Vallès Oriental,Caldes De Montbui,[ 08140 ],"C. PLAÇA MOREU, 4""""",CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"VALENINMO, SLL",B64399710,6522
0,0,2,0,0,2,4500,1,4500,2007-02-14T00:00:00.000,BARCELONA,Vallès Occidental,Rubí,[ 08191 ],"C. C/ JUNCEDA, 6, 3R 4T""""",CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"ECUAFRIGOR SERVICIOS INTEGRADOS, SLL",B64306087,6524
0,0,1,1,0,3,104000,1,104000,2006-08-10T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08028 ],"C. C/SABINO DE ARANA 32 BAIXOS,E""",SERVEIS,"Activitats jurídiques, de comptabilitat, tenidoria de llibres, auditoria, assessoria fiscal, estudis de mercat i enquestes d'opinió pública ...",[ 741 ],"AIRVENT CATALUNYA, SLL",B64252562,6412
0,0,0,0,0,3,75000,1,75000,2007-08-23T00:00:00.000,TARRAGONA,Baix Ebre,Tortosa,[ 43500 ],"C. C/ SANT LLUÍS, 5, 1R. (CAMP-""",INDÚSTRIA,"Fabricació de productes bàsics de ferro, acer i ferroaliatges",[ 2410 ],"ESTRUCTURES I ENCOFRATS DE FORMIGO EBREMED, SLL",B43890805,6650
0,0,0,1,2,0,4500,1,4500,2007-01-04T00:00:00.000,TARRAGONA,Baix Camp,Reus,[ 43205 ],"C. AV. SANT BERNAT CALBÓ, 39, 4""",SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"CELIZIUS ASOCIADOS MULTICOSAS, SLL",B43880087,6505
0,0,1,0,1,1,30,1000,30000,2007-06-27T00:00:00.000,BARCELONA,Maresme,Tordera,[ 08490 ],"C. C/ MARE DE DEU DEL PILAR, 5""""",SERVEIS,Edició de periòdics,[ 5813 ],"QUE CORRI LA VEU, SLL",B64539513,6614
0,0,0,1,1,1,720,100,72000,2007-08-01T00:00:00.000,BARCELONA,Osona,Manlleu,[ 08560 ],"C. C/ VOLTREGA, 39""""",SERVEIS,Activitats immobiliàries,[ 70 ],"INMOEXPOCAR, SLL",B64489602,6638
0,0,1,0,2,2,1200,10,12000,2006-07-20T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08028 ],"C. C/ GALILEU, 333, 4T 2A""""",SERVEIS,Altres activitats postals i de correus,[ 5320 ],"RETRACTIPOST BCN 1998, SLL",B64222417,6399
0,0,0,1,1,1,1800,10,18000,2007-02-22T00:00:00.000,LLEIDA,Segrià,Torres De Segre,[ 25170 ],"C. C/ LA CREU, 12""""",AGRICULTURA,Producció agrícola combinada amb la producció ramadera,[ 0150 ],"CIN SERVEIS AGRARIS, SLL",B25626342,6531
0,0,0,0,0,3,3012,1,3012,2007-08-09T00:00:00.000,LLEIDA,Segrià,Lleida,[ 25005 ],"C. C/ JERONI PUJADES, 7, 1R 1A""""",CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"OBRAS Y SERVICIOS PAISAS, SLL",B25630039,6640
0,0,1,0,0,3,3042,6,3042,2007-09-21T00:00:00.000,BARCELONA,Vallès Occidental,Barberà Del Vallès,[ 08210 ],"C. C/ MARQUESES DE BARBERÀ, 164""",SERVEIS,Altres activitats de serveis socials sense allotjament,[ 85329 ],"CENTRO ESPECIAL DE TRABAJO BARBERA, SLL",B64623556,6672
0,0,0,0,1,2,618,100,61800,2007-02-27T00:00:00.000,TARRAGONA,Montsià,Amposta,[ 43870 ],"C. C/ CERVANTES, 88""""",SERVEIS,Serveis tècnics d'arquitectura,[ 7111 ],"ESTUDI D'ARQUITECTURA URBE, SLL",B43884329,6533
0,0,0,1,1,1,690,100,69000,2006-08-25T00:00:00.000,TARRAGONA,Baix Camp,Reus,[ 43206 ],"C. C/ DE LES MAGNÒLIES, 6-10, C""",SERVEIS,"Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal",[ 6920 ],"BLADE & ALDAMAR, SAL",B43862028,6420
0,0,0,0,1,2,3099,1,3099,2006-07-17T00:00:00.000,BARCELONA,Baix Llobregat,Esplugues De Llobregat,[ 08950 ],"C. CARRETERA DE CORNELLÀ, 3O, B""",SERVEIS,Comerç a l'engròs d'altres tipus de maquinària i equips,[ 4669 ],"COMERCIAL CAÑADAS ESPLUGUES, SLL",B64214299,6396
0,0,0,0,1,2,9450,10,94500,2006-10-27T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08007 ],"C. C/ CONSELL DE CENT, 319""""",SERVEIS,Hoteleria,[ 55 ],"MOMOS RESALI, SLL",B64263171,6458
0,0,0,1,1,1,30150,1,30150,2007-01-22T00:00:00.000,BARCELONA,Maresme,Mataró,[ 08304 ],"C. C/CARRETERA DE MATA, 79, BAIX""",SERVEIS,"Activitats jurídiques, de comptabilitat, tenidoria de llibres, auditoria, assessoria fiscal, estudis de mercat i enquestes d'opinió pública ...",[ 741 ],"ASESORIA FINANCIERA FICREDIT, SLL",B64405699,6515
0,0,2,0,0,2,96000,1,96000,2006-11-16T00:00:00.000,BARCELONA,Baix Llobregat,Gavà,[ 08850 ],"C. C/ PAU VERGÓS, 92, BAIXOS""""",INDÚSTRIA,Fabricació d'altres tipus de mobles,[ 3109 ],"IGMAX DISSENY, SLL",B64265986,6477
0,0,1,0,1,1,60102,1,60102,2007-07-19T00:00:00.000,BARCELONA,Vallès Occidental,Sant Cugat Del Vallès,[ 08190 ],"C. C/ PUIG I CADAFALCH, 58-60, L""",SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"RESTAURACIO FERPI, SAL",A64572597,6635
0,0,0,1,1,1,3012,1,3012,2000-11-28T00:00:00.000,LLEIDA,Segrià,Lleida,[ 25005 ],"C. ENRIC PUBILL LO PARRANO"" núm. 15""",SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"ROSTISSERIA PLATS CUINATS MEDITERRANI, SLL",B25463951,3290
0,0,0,0,2,1,3006,1,3006,2006-08-08T00:00:00.000,LLEIDA,Segrià,Torrefarrera,[ 25126 ],"C. CARRER MAJOR, 39""""",SERVEIS,Activitats sanitàries de professionals independents (excepte els metges),[ 85141 ],"GLOBALFISIO, SLLP",B25608274,6409
0,0,1,0,0,2,60102,1,60102,2007-06-05T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08016 ],"C. C/ PABLO IGLESIAS, 94, BAIXOS""",SERVEIS,Activitats de les agències de viatges,[ 7911 ],"VIAJES PARAMO-TOURS, SLL",B64489800,6589
0,0,0,2,1,4,90,50,4500,2006-07-31T00:00:00.000,BARCELONA,Vallès Oriental,Mollet Del Vallès,[ 08100 ],"C. C/ BERNAT METGE, 38""""",CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"APRISE-CATALUNYA EMPRESA D'INSERCIO, SLL",B64241946,6404
0,0,0,3,0,2,67100,1,67100,2007-02-16T00:00:00.000,BARCELONA,Vallès Occidental,Sabadell,[ 08206 ],"C. C/ LARRA, 14, 1R 3A""""",CONSTRUCCIÓ,Instal·lacions elèctriques,[ 4321 ],"LAMP VALLES, SLL",B64422082,6526
0,0,2,0,0,2,66000,1,66000,2006-07-13T00:00:00.000,BARCELONA,Bages,Balsareny,[ 08660 ],"C. C/ BRUC, 11""""",CONSTRUCCIÓ,"Lampisteria, instal·lacions de calefacció i aire condicionat",[ 4322 ],"JUANJO I CHOLO INSTAL·LACIONS, SLL",B64226970,6389
0,0,0,1,2,0,3009,1,3009,2006-11-28T00:00:00.000,BARCELONA,Barcelonès,"Hospitalet De Llobregat, L'",[ 08902 ],"C. C/ SANTIAGO RAMON Y CAJAL, 29""",SERVEIS,Activitats de les agències de viatges,[ 7911 ],"ECUAVEN INTERNATIONAL, SLL",B64256191,6481
0,0,0,1,1,1,3300,1,3300,2006-10-09T00:00:00.000,BARCELONA,Barcelonès,"Hospitalet De Llobregat, L'",[ 08906 ],"C. C/ ROSA D'ALEXANDRIA, 20, 13""",CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"PAPIFRISAN CONSTRUCCIONES, SLL",B64293558,6452
0,0,0,1,1,1,30000,1,30000,2007-06-20T00:00:00.000,TARRAGONA,Baix Ebre,Tortosa,[ 43500 ],"C. RAMBLA FELIP PEDRELL, 47""""",CONSTRUCCIÓ,Instal·lacions elèctriques,[ 4321 ],"TECNOSERVEIS DELMAR, SLL",B43898196,6608
0,0,0,0,1,2,3090,1,3090,2005-12-09T00:00:00.000,TARRAGONA,Tarragonès,Vila-Seca,[ 43480 ],"AV. ALCALDE PERE MOLAS (ED. """"LES núm. 1 Bloc B Pis 4T Porta 2A""",SERVEIS,"Comerç a l'engròs de productes alimentaris, begudes i tabac",[ 513 ],"PIDEPAN, SLL",B43818715,6188
0,0,0,1,1,1,300,601,1803036,1998-01-21T00:00:00.000,BARCELONA,Osona,Vic,[ 08500 ],"C. FRANCESC PLA """"EL VIGATÀ"""""" núm. 4""",SERVEIS,Altres activitats postals i de correus,[ 5320 ],"SALLES I SALLES, SLL",B61467882,1786
0,0,1,0,1,1,48000,1,48000,2006-08-07T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08014 ],"C. C/ESPANYA INDUSTRIAL, 7, PLAN""",SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"DRU-AINLE, SLL",B64246119,6406
0,0,1,0,1,1,3006,1,3006,2007-08-29T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08034 ],"C. C/ OSI, 61, ENTL 2A""""",SERVEIS,Clubs i escoles esportives,[ 92621 ],"FLYWORKS, SLL",B64587991,6656
0,0,1,0,1,1,3006,1,3006,2006-11-07T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08030 ],"C. C/ FRA JUNÍPER SERRA, 77, NA""",SERVEIS,"Comerç a l'engròs de productes alimentaris, begudes i tabac",[ 513 ],"DITRAVEL-ELABORACION, VENTAS, TRANSPORTE, DISTRIBUCION, SLL",B64308661,6470
0,0,2,0,0,2,70,50,3500,2006-08-07T00:00:00.000,TARRAGONA,Montsià,"Sénia, La",[ 43560 ],"C. C/ PAÍS BASC, 12""""",INDÚSTRIA,"Fabricació d'altres estructures de fusta i peces de fusteria i ebenisteria per a la construcció, excepte els terres de fusta",[ 1623 ],"BARANES ANBER, SLL",B43857309,6407
0,0,0,1,1,1,3006,1,3006,2007-09-20T00:00:00.000,BARCELONA,Vallès Occidental,Terrassa,[ 08228 ],"C. C/ CATALUNYA, 62 A""""",SERVEIS,Perruqueria i altres tractaments de bellesa,[ 9602 ],"VAZAN PERRUQUERS, SLL",B64617202,6671
0,0,0,1,0,2,303,10,3030,2007-02-09T00:00:00.000,BARCELONA,Osona,Balenyà,[ 08550 ],"C. C/ NOU, 9, 1R 2N (HOSTALETS)""""",CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"CONSTRUCCIONS AVITAL 2005, SLL",B64107014,6523
0,0,1,0,0,2,3006,1,3006,2007-03-06T00:00:00.000,BARCELONA,Baix Llobregat,Castelldefels,[ 08860 ],"C. PASSEIG DE LA MARINA, 164""""",SERVEIS,Activitats esportives,[ 926 ],"POP KITE, SLL",B64361280,6535
0,0,0,1,1,1,3009,1,3009,2007-06-25T00:00:00.000,TARRAGONA,Montsià,Sant Carles De La Ràpita,[ 43540 ],"C. C/ JUAN TIBAU, 9""""",INDÚSTRIA,"Fabricació de productes bàsics de ferro, acer i ferroaliatges",[ 2410 ],"MIRINOX SYSTEM, SLL",B43898485,6612
0,0,0,0,0,3,3006,1,3006,2006-09-19T00:00:00.000,BARCELONA,Vallès Occidental,Terrassa,[ 08228 ],"C. RAMBLA EGARA, 394""""",SERVEIS,Comerç al detall d'electrodomèstics en establiments especialitzats,[ 4754 ],"KULTURECLUB TERRASSA, SLL",B64238116,6435
0,0,1,0,0,2,69,1000,69000,2007-04-30T00:00:00.000,BARCELONA,Vallès Occidental,Polinyà,[ 08213 ],"C. PASSEIG SANLLEY, 42""""",SERVEIS,Manteniment i reparació de vehicles de motor,[ 4520 ],"TALLER DE VEHICLES INDUSTRIALS DUNIA, SLL",B64478696,6568
0,0,0,1,1,1,9000,1,9000,2006-12-15T00:00:00.000,BARCELONA,Vallès Occidental,Cerdanyola Del Vallès,[ 08290 ],"C. C/ ESCOLES, 17, LOCAL 2""""",SERVEIS,Altres tipus de comerç al detall,[ 52488 ],"APLICACIONES INFORMATICAS SHIVA, SLL",B64363666,6494
0,0,0,1,2,0,180,100,18000,2006-09-27T00:00:00.000,LLEIDA,Garrigues,"Soleràs, El",[ 25163 ],"C. C/ EL POU, 24""""",INDÚSTRIA,"Fabricació d'articles confeccionats amb tèxtils, excepte la roba de vestir",[ 1392 ],"EMES-GARRIGUES, SLL",B25612821,6442
0,0,0,1,0,2,3009,1,3009,2006-08-22T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08018 ],"C. C/ TÀNGER, 170- 172, LOCAL 1""",INDÚSTRIA,Elaboració de preparats per a l'alimentació infantil i preparats dietètics,[ 1086 ],"LABORATORIOS BIOMEDIC RC, SLL",B64191141,6415
0,0,0,0,1,2,6000,1.00,6000.00,2020-02-11T00:00:00.000,BARCELONA,Barcelonès,Barcelona (Barcelona),[ 08013 ],C. DE LES CORTS CATALANES  núm. 794 Pis 5 Porta 1,SERVEIS,Comerç al detall d'altres tipus de productes alimentaris en establiments especialitzats,[ 4729 ],"LUCA'S OQHARIKUNA, SLL",B67565192,7732
0,0,0,1,1,1,3000,1.00,3000.00,2020-01-08T00:00:00.000,BARCELONA,Barcelonès,"Hospitalet De Llobregat, L' (Hospitalet De Llobregat, L')",[ 08950 ],C. JOSEP GRAS núm. 7 Pis LC Porta 1,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"MAJUBRIT, SLL",B67552133,7730
0,0,1,0,1,1,3600,10.00,36000.00,2019-10-09T00:00:00.000,BARCELONA,Baix Llobregat,Abrera (Abrera),[ 08630 ],C. HOSTAL DEL PI núm. 44 Porta 17,SERVEIS,Comerç al detall d'articles d'esport en establiments especialitzats,[ 4764 ],"TSK SHOP ABRERA, SLL",B67328369,7727
0,0,0,0,2,2,300,10.00,3000.00,2019-09-27T00:00:00.000,TARRAGONA,Baix Penedès,"Arboç, L' (Arboç, L')",[ 43720 ],C. MASDOVELLES núm. 16,INDÚSTRIA,Instal·lació de maquinària i equips industrials,[ 3320 ],"INGENIERIA ZAHO, SLL",B55760649,7726
0,0,0,0,0,3,1200,5.00,6000.00,2019-07-25T00:00:00.000,BARCELONA,Vallès Oriental,Granollers,[ 08402 ],C. JOSEP UMBERT I VENTURA núm. 92-94 Pis 2 Porta 1,INDÚSTRIA,Sacrifici de bestiar i conservació de carn,[ 1011 ],"VIANDE VALLES GRUP, SLL",B67472787,7724
0,0,1,0,1,1,3000,1.00,3000.00,2019-06-27T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08013 ],C. AUSIAS MARC núm. 134 Pis 0 Porta 2,SERVEIS,"Comerç al detall, amb predomini de productes alimentaris, begudes i tabac en establiments no especialitzats",[ 4711 ],"SUPERCOT 1860, SLL",B67283382,7723
0,0,0,1,1,1,3006,1.00,3006.00,2019-06-12T00:00:00.000,BARCELONA,Barcelonès,Barcelona (Barcelona),[ 08019 ],C. SELVA DE MAR núm. 86 BIS,CONSTRUCCIÓ,Altres activitats especialitzades de la construcció ncaa,[ 4399 ],"SERICE I ASSOCIATS, SLL",B65919003,7722
0,0,0,1,0,2,1140,31.00,35340.00,2019-05-31T00:00:00.000,BARCELONA,Barcelonès,Barcelona (Barcelona),[ 08004 ],C. FONT HONRADA núm. 3,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"HOSPITARE HOSPITALITY AND WELFARE INDUSTRY, SLL",B66296856,7721
0,0,1,0,0,3,2000,10.00,20000.00,2019-01-16T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08015 ],C. ROCAFORT núm. 8 Pis BAIXOS Porta 1,SERVEIS,Serveis tècnics d'enginyeria i altres activitats relacionades amb l'assessorament tècnic,[ 7112 ],"PORTUARIA, INGENIERIA Y MANTENIMIENTOS, SLL",B66726431,7719
0,0,0,0,1,3,10,301.00,3010.00,2018-12-05T00:00:00.000,BARCELONA,Vallès Oriental,Sant Antoni De Vilamajor (Sant Antoni De Vilamajor),[ 08459 ],C. ANGEL GUIMERA núm. 2,SERVEIS,Altres activitats d'educació ncaa,[ 8559 ],"ESCOLA MICROSONS, SLL",B62998299,7718
0,0,1,0,9,0,362,10.00,3620.00,2018-11-30T00:00:00.000,LLEIDA,Noguera,Balaguer (Balaguer),[ 25600 ],C. PARC REIAL núm. S/N,INDÚSTRIA,Enquadernació i activitats dels serveis que s'hi relacionen,[ 1814 ],"ENCUADERNACION ARTESANAL SANTA CLARA, SLL",B25844523,7717
0,0,0,0,2,2,3000,1.00,3000.00,2018-05-15T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08021 ],C. L'Avenir núm. 22 Pis Baixos,SERVEIS,Altres activitats d'edició,[ 5819 ],"EAXA PRESS, SLL",B67208918,7710
0,0,0,1,0,2,40500,1.00,40500.00,2018-05-08T00:00:00.000,BARCELONA,Barcelonès,Barcelona,[ 08031 ],C. CADÍ nºm. 32 Pis 4 Porta 1,CONSTRUCCIÓ,Construcció d'edificis residencials,[ 4121 ],"COMPAÑIA DE MULTISERVICIOS ECU-HAR, SLL",B67206102,7709
0,0,0,1,0,2,300,10.00,3000.00,2018-04-10T00:00:00.000,BARCELONA,Baix Llobregat,Molins De Rei,[ 08750 ],autv. BARCELONA nºm. 238,SERVEIS,Manteniment i reparació de vehicles de motor,[ 4520 ],"SEGAUTO 2018, SLL",B67159483,7708
0,0,0,0,1,1,3000,1.00,3000.00,2018-04-04T00:00:00.000,BARCELONA,Barcelonès,Barcelona (Barcelona),[ 08027 ],C. NAVAS DE TOLOSA nºm. 232 Bloc TIENDA 2,CONSTRUCCIÓ,Altres treballs d'acabament d'edificis,[ 4339 ],"AG GROUPE BCN, SLL",B67174391,7707
0,0,0,1,0,2,42300,1.00,42300.00,2018-03-27T00:00:00.000,BARCELONA,Barcelonès,Barcelona (Barcelona),[ 08006 ],C. SEPTIMANIA nºm. 41,SERVEIS,Restaurants i establiments de menjars,[ 5610 ],"GRUPO MOTTA Y LIMA RESTAURACION, SLL",B67143511,7706
0,0,1,0,1,1,3000,1.00,3000.00,2018-03-13T00:00:00.000,TARRAGONA,Baix Ebre,Roquetes,[ 43520 ],C. RAMON LLULL nºm. 2 Pis BAIXOS Porta 3,SERVEIS,"Comerç al detall, amb predomini de productes alimentaris, begudes i tabac en establiments no especialitzats",[ 4711 ],"GERMANS MELERO PALACIOS, SLL",B55723159,7705
